order_id,customer_id,product_name,category,price,quantity,order_date,shipping_city,discount_pct,rating
1219,CUST-0423,Mouse Pad,Gaming,790.49,7,22/07/2025,Leicester,28.6,1.7
1220,CUST-0431,Laptop Stand,,112.42,5,04-10-2025,Norwich,3.5,1.1
1221,CUST-0272,Ethernet Cable,networking  ,$1953.5,8,24/08/2025,Dundee,28.4,1.5
1222,CUST-0229,Charger,Office,998.58,4,01-30-2024,Newcastle,22.0,3.6
1223,CUST-0194,USB Hub,Storage,1112.54,7,14/10/2024,York,,4.2
1224,CUST-0214,Tripod,Electronics,2234.52,6,08-21-2024,Stoke,,5.0
1225,CUST-0342,Ethernet Cable,Peripherals,1646.85,5,2024-11-08,Plymouth,24.8,2.4
1226,CUST-0391,Headphones,ELECTRONICS,25.11,4,25/09/2024,Belfast,3.2,3.4
1227,CUST-0381,Mouse,,2358.22,7,05-10-2024,Aberdeen,,4.7
1228,CUST-0398,Mouse Pad,Electronics,$596.68,5,16/12/2024,Sheffield,,1.7
1229,CUST-0382,Router, Audio,$273.5,5,2025-04-24,London,17.6,3.9
1230,CUST-0168,Memory Card,Networking,1921.48,1,06-11-2024,Aberdeen,25.0,4.0
1231,CUST-0247,Cable Pack,peripherals  ,1253.69,2,05/04/2024,Edinburgh,2.2,1.4
1232,CUST-0110,Router,Gaming,1087.26,5,2025-05-24,Oxford,20.7,4.4
1233,CUST-0353,Graphics Card,Gaming,627.51,3,12-18-2024,Stoke,16.0,4.3
1234,CUST-0429,Microphone,Networking,1370.94,2,08-12-2024,Stoke,11.4,1.1
1235,CUST-0459,External HDD,storage  ,689.59,4,27/04/2024,Swansea,,1.4
1236,CUST-0137,Headphones, Office,$2254.45,4,07-10-2024,Derby,18.6,1.2
1237,CUST-0233,Laptop,ELECTRONICS,541.94,4,08-12-2025,Belfast,26.7,2.3
1238,CUST-0299,Speaker, Audio,2211.47,4,16/04/2024,Derby,14.9,3.0
1239,CUST-0122,Router,Electronics,1400.72,3,2025-01-24,Liverpool,24.7,3.1
1240,CUST-0402,Wrist Rest,Peripherals,2072.08,7,12/04/2025,,,2.1
1241,CUST-0445,Server Rack,Storage,1783.55,9,21/06/2025,Cambridge,3.1,4.6
1242,CUST-0401,Router,Accessories,1743.25,5,2025-08-26,Glasgow,1.8,2.5
1243,CUST-0462,Stylus, Audio,814.24,4,03-13-2024,Cambridge,1.5,1.2
1244,CUST-0495,Tripod,Gaming,588.57,2,11-04-2024,Reading,11.4,2.2
1245,CUST-0317,Server Rack,Office,531.16,2,10/12/2025,Swansea,10.1,3.1
1246,CUST-0240,Scanner,ELECTRONICS,2143.69,5,2024-07-04,Oxford,21.5,2.6
1247,CUST-0203,Camera,Accessories,$2051.96,7,01-13-2024,,22.3,2.1
1248,CUST-0309,Screen Protector,networking  ,1104.23,9,03-16-2024,Brighton,1.5,1.5
1249,CUST-0210,Drone,networking  ,335.35,7,05-28-2024,Bristol,6.6,4.3
1250,CUST-0203,Shredder, Office,958.72,5,05-01-2024,Aberdeen,8.2,5.0
1251,CUST-0415,Tablet,Peripherals,1550.26,6,06/10/2024,Nottingham,16.4,2.3
1252,CUST-0270,Router,networking  ,1138.74,3,15/11/2025,Stoke,4.3,2.5
1253,CUST-0455,Wrist Rest,,1951.57,5,10/01/2025,Aberdeen,4.0,3.5
1254,CUST-0423,Monitor,,2494.07,8,06/05/2025,Brighton,28.3,
1255,CUST-0232,VR Headset,STORAGE,481.87,1,2024-09-29,Newcastle,24.1,
1256,CUST-0475,Label Maker,Storage,1151.83,1,07-26-2025,Liverpool,5.4,4.6
1257,CUST-0392,Stylus,Gaming,1080.3,7,14/12/2024,Coventry,12.2,3.2
1258,CUST-0427,Adapter,Storage,764.71,5,02-12-2025,Birmingham,10.7,2.8
1259,CUST-0226,Drone,networking  ,499.25,5,11-18-2024,London,23.7,3.6
1260,CUST-0205,Splitter,storage  ,168.9,1,2024-03-29,Cambridge,15.3,4.8
1261,CUST-0191,Fan,peripherals  ,2218.36,9,10/12/2025,Glasgow,3.8,4.2
1262,CUST-0386,Fan,peripherals  ,1052.52,1,12-12-2025,Nottingham,22.2,1.2
1263,CUST-0477,Memory Card, Office,1244.75,5,2025-06-22,Belfast,11.9,2.3
1264,CUST-0492,Hub,Accessories,2292.77,9,25/05/2024,Glasgow,7.9,2.9
1265,CUST-0150,Router,peripherals  ,1941.84,4,2024-09-13,Swansea,11.3,
1266,CUST-0128,Hub,peripherals  ,330.60,8,08-27-2024,Southampton,14.9,3.8
1267,CUST-0395,Speaker,Storage,"1,415.72",6,2025-05-17,Oxford,10.3,4.3
1268,CUST-0396,Shredder,STORAGE,1108.42,3,11-07-2025,London,,3.9
1269,CUST-0313,Splitter,Audio,1994.04,4,27/09/2024,Dundee,12.0,5.0
1270,CUST-0366,Screen Protector, Office,1811.96,2,04-23-2024,Manchester,0.6,2.1
1271,CUST-0356,RAM Module,Accessories,1727.56,1,07-21-2025,Edinburgh,23.2,4.5
1272,CUST-0401,Splitter,Gaming,854.66,8,24/12/2024,Belfast,5.1,4.1
1273,CUST-0200,Laptop,Electronics,2013.38,1,05/09/2025,Bath,1.3,2.4
1274,CUST-0445,Mouse,Office,$135.72,1,2025-11-19,Edinburgh,19.6,3.9
1275,CUST-0209,Label Maker,Accessories,403.26,4,04/12/2024,Aberdeen,23.2,1.4
1276,CUST-0281,Fan,ACCESSORIES,$842.38,6,09-17-2024,Brighton,100.0,4.2
1277,CUST-0412,Projector,storage  ,196.63,9,07-17-2024,Glasgow,14.8,3.1
1278,CUST-0100,Graphics Card, Office,591.31,1,13/10/2024,Stoke,6.2,2.2
1279,CUST-0418,Adapter,Audio,2076.23,7,16/04/2025,Derby,22.1,3.6
1280,CUST-0154,Router,storage  ,2370.89,5,2024-01-23,Sheffield,21.0,3.6
1281,CUST-0470,Laptop Stand,Accessories,764.98,8,22/10/2024,Oxford,7.4,1.8
1282,CUST-0498,Tablet,Accessories,664.97,7,2025-07-03,Brighton,27.1,1.1
1283,CUST-0248,VR Headset,ACCESSORIES,703.33,4,2024-07-21,Bath,3.1,
1284,CUST-0408,SSD Drive,peripherals  ,697.91,4,08-31-2024,Swansea,29.5,3.3
1285,CUST-0236,Ethernet Cable,Gaming,94.65,6,2024-02-16,Brighton,25.8,4.5
1286,CUST-0301,SSD Drive, Audio,2317.66,6,13/08/2025,York,20.6,
1287,CUST-0412,Shredder,,538.18,9,01-13-2024,Swansea,,3.1
1288,CUST-0216,Cable Pack,storage  ,1052.91,5,2025-01-14,Leicester,21.7,4.0
1289,CUST-0253,Screen Protector,Accessories,29.17,8,24/08/2025,Sheffield,5.7,2.8
1290,CUST-0390,Microphone,Office,$2145.6,5,2024-08-08,,13.3,
1291,CUST-0162,Desk Lamp,,1829.24,2,16/09/2025,Belfast,2.1,1.8
1292,CUST-0343,Server Rack,Gaming,2367.16,6,18/05/2025,Stoke,11.7,2.5
1293,CUST-0124,Docking Station,Office,"1,955.13",9,2025-07-08,Swansea,22.2,3.5
1294,CUST-0189,Headphones,networking  ,787.7,3,06/09/2025,Stoke,11.6,1.1
1295,CUST-0174,Scanner,Gaming,623.44,1,11-24-2024,Exeter,9.9,
1296,CUST-0393,NAS,networking  ,1745.8,1,2025-06-26,Manchester,17.9,4.3
1297,CUST-0485,Laptop,Office,913.46,3,2025-03-17,Edinburgh,26.2,2.6
1298,CUST-0490,Microphone,STORAGE,1417.71,5,02/01/2024,Nottingham,1.4,2.8
1299,CUST-0309,Tripod,Audio,20.61,3,11/12/2025,Birmingham,11.6,4.4
1300,CUST-0446,SSD Drive,peripherals  ,159.4,9,2025-10-28,Leicester,4.7,4.1
1301,CUST-0116,Speaker,Office,$1340.74,8,03-31-2024,London,,2.2
1302,CUST-0227,SSD Drive,,"1,417.35",3,25/07/2024,Swansea,3.2,2.3
1303,CUST-0463,Microphone,Office,1879.88,9,2024-03-05,Birmingham,19.9,3.7
1304,CUST-0350,Switch,Electronics,334.25,6,01/11/2024,Dundee,8.6,3.3
1305,CUST-0278,Laptop,Electronics,1285.39,7,29/01/2025,Belfast,6.0,1.6
1306,CUST-0281,Server Rack,ELECTRONICS,$490.15,4,05/07/2024,,28.1,2.2
1307,CUST-0251,Desk Lamp,networking  ,237.52,4,12-02-2024,Coventry,,4.6
1308,CUST-0124,Drone,Networking,1029.19,2,2025-12-30,Leicester,13.1,3.8
1309,CUST-0279,Desk Lamp,peripherals  ,412.52,5,2024-05-20,Exeter,0.6,4.9
1310,CUST-0297,Screen Protector,Networking,558.35,8,05-18-2024,Coventry,14.5,4.1
1311,CUST-0443,Headphones,Storage,797.3,7,2024-03-10,Liverpool,15.0,4.8
1312,CUST-0260,Power Bank,Networking,652.17,7,21/09/2025,,9.6,1.9
1313,CUST-0276,Router,Storage,223.54,6,23/07/2024,Leicester,4.0,4.1
1314,CUST-0384,Adapter,ELECTRONICS,229.34,3,07-21-2025,Aberdeen,11.3,
1315,CUST-0162,Printer,ELECTRONICS,487.16,5,11-17-2025,Plymouth,20.2,
1316,CUST-0249,UPS,Audio,131.15,1,10-01-2025,Edinburgh,23.5,
1317,CUST-0253,Camera, Audio,1568.01,7,20/11/2024,Dundee,15.9,2.4
1318,CUST-0255,Tablet,Electronics,721.88,9,14/10/2024,Stoke,17.7,4.4
1319,CUST-0469,Cable Pack,Office,702.97,1,03-04-2024,,6.0,4.4
1320,CUST-0148,Docking Station,Office,833.34,2,13/07/2025,Reading,8.6,1.1
1321,CUST-0436,USB Hub, Office,1658.68,3,2025-05-12,Plymouth,4.9,3.4
1322,CUST-0183,Laptop Stand,networking  ,2177.23,3,2024-02-29,Coventry,7.5,2.5
1323,CUST-0460,Switch,ACCESSORIES,1898.92,8,2024-09-13,,6.7,2.7
1324,CUST-0276,Headphones,ACCESSORIES,1820.19,7,2024-08-26,Glasgow,15.6,4.3
1325,CUST-0247,Headphones,Peripherals,$1213.56,6,2024-02-07,Reading,16.9,2.2
1326,CUST-0217,Surge Protector,Gaming,1736.04,4,2025-02-13,Leeds,28.3,4.8
1327,CUST-0441,Scanner,Audio,"1,384.14",9,2025-07-24,Exeter,5.9,1.7
1328,CUST-0162,SSD Drive,Peripherals,544.55,1,12-22-2024,Cambridge,19.3,
1329,CUST-0288,Graphics Card,Peripherals,525.43,2,2024-06-06,Birmingham,24.5,3.7
1330,CUST-0459,Memory Card, Office,744.5,4,2025-03-08,Oxford,16.8,2.0
1331,CUST-0148,KVM Switch,,2277.45,3,2025-03-06,Cambridge,7.7,2.3
1332,CUST-0426,Scanner,,1370.8,1,2024-09-24,Cambridge,7.9,4.3
1333,CUST-0356,Label Maker,,1836.09,5,28/12/2025,,1.2,4.0
1334,CUST-0323,Laptop Stand,storage  ,869.66,7,2025-08-23,Aberdeen,9.2,2.3
1335,CUST-0240,Screen Protector,networking  ,"1,022.25",2,13/09/2024,Manchester,22.3,3.1
1336,CUST-0314,Printer,Peripherals,318.29,5,2025-10-04,Nottingham,1.4,1.2
1337,CUST-0478,SSD Drive,Networking,432.38,6,10-20-2025,Reading,6.6,
1338,CUST-0310,Adapter,Gaming,2069.25,7,16/02/2025,Exeter,21.2,2.9
1339,CUST-0417,Chair Mat, Audio,1464.17,1,2024-01-02,Leicester,23.5,1.3
1340,CUST-0131,RAM Module,Audio,847.14,7,24/05/2024,Glasgow,,4.4
1341,CUST-0257,Mouse,networking  ,2008.11,4,2025-02-23,Birmingham,,3.9
1342,CUST-0384,Cable Pack, Audio,620.07,8,14/07/2025,Glasgow,11.6,4.8
1343,CUST-0404,Keyboard,,2440.2,4,10-04-2025,Glasgow,4.8,3.8
1344,CUST-0385,Shredder,peripherals  ,865.32,6,26/02/2024,Glasgow,11.9,
1345,CUST-0243,Camera,STORAGE,846.59,9,2024-06-26,Birmingham,17.4,3.2
1346,CUST-0118,Monitor,Office,783.22,5,15/02/2024,Birmingham,28.4,3.4
1347,CUST-0117,Charger,Gaming,309.67,4,2024-09-27,Bath,2.1,4.9
1348,CUST-0356,Splitter,Accessories,282.29,8,05-18-2024,Norwich,15.2,3.6
1349,CUST-0177,Splitter,storage  ,"1,622.02",9,27/05/2024,,9.9,1.1
1350,CUST-0470,Chair Mat,Office,2188.42,4,28/09/2025,Derby,15.2,3.9
1351,CUST-0274,Graphics Card, Audio,1977.35,3,20/03/2024,Derby,0.7,4.6
1352,CUST-0293,Router,networking  ,357.06,8,2024-03-05,Reading,9.4,4.2
1353,CUST-0212,Camera,Accessories,1366.23,5,2025-12-26,Cambridge,24.6,3.3
1354,CUST-0213,Smartwatch,Accessories,268.45,2,2025-01-16,Swansea,16.6,3.7
1355,CUST-0321,Mouse Pad,Gaming,118.01,9,2025-04-20,Bath,13.5,
1356,CUST-0265,Adapter,Accessories,1642.68,3,08-28-2025,Leeds,8.6,
1357,CUST-0418,Mouse, Audio,1340.21,2,22/06/2025,London,8.9,3.7
1358,CUST-0231,Speaker,STORAGE,209.65,1,2024-03-14,Swansea,11.5,
1359,CUST-0484,Scanner,ELECTRONICS,92.17,8,11-28-2025,Brighton,25.1,3.6
1360,CUST-0363,Printer,storage  ,2474.44,3,06/08/2024,Bristol,29.0,3.4
1361,CUST-0154,Phone Case,,79.90,7,2025-02-18,Oxford,13.2,1.6
1362,CUST-0458,Scanner, Audio,1114.1,1,08-24-2024,Bristol,,1.8
1363,CUST-0230,Scanner,ELECTRONICS,1264.02,1,2024-06-29,Edinburgh,25.4,3.5
1364,CUST-0387,VR Headset, Audio,297.61,9,2025-07-11,Dundee,12.8,1.5
1365,CUST-0365,Tablet,Electronics,426.81,8,04-02-2025,Bristol,16.6,2.1
1366,CUST-0465,Graphics Card,ACCESSORIES,882.75,3,04-17-2025,,6.9,4.3
1367,CUST-0261,Cable Pack,peripherals  ,1905.38,6,15/12/2025,Aberdeen,22.3,2.3
1368,CUST-0479,Screen Protector,ACCESSORIES,1270.17,3,09-22-2025,,16.0,3.0
1369,CUST-0186,Adapter,Accessories,1596.57,4,2024-01-17,Coventry,24.3,4.8
1370,CUST-0154,Stylus, Office,2463.01,1,26/11/2024,Swansea,23.4,1.9
1371,CUST-0387,RAM Module,Audio,"1,921.17",5,30/04/2025,Sheffield,6.5,2.6
1372,CUST-0277,Chair Mat,Audio,1088.73,1,04-26-2024,Brighton,21.5,3.4
1373,CUST-0490,Adapter,Electronics,1118.87,1,04-24-2024,Sheffield,24.0,4.0
1374,CUST-0448,Charger,Office,1548.84,7,02/07/2025,York,10.4,4.6
1375,CUST-0107,Chair Mat,Gaming,1665.09,6,09-16-2025,,5.2,4.7
1376,CUST-0420,Ethernet Cable,Accessories,1254.27,2,2025-10-05,Edinburgh,0.1,4.1
1377,CUST-0412,Surge Protector,Gaming,1613.93,2,26/05/2024,,13.5,
1378,CUST-0346,Power Bank,ELECTRONICS,63.71,7,2024-03-21,Bath,10.6,1.1
1379,CUST-0422,Router,Audio,1076.91,1,27/10/2025,Glasgow,,2.5
1380,CUST-0354,NAS,Networking,700.95,2,09/01/2025,Brighton,5.6,1.6
1381,CUST-0427,Scanner,storage  ,327.29,8,2024-03-03,Cardiff,25.8,3.8
1382,CUST-0153,UPS,ELECTRONICS,253.37,6,03-03-2025,Edinburgh,7.7,3.6
1383,CUST-0348,Shredder,,$1509.96,2,24/02/2025,Bath,6.8,
1384,CUST-0338,Router,peripherals  ,1311.38,7,10/11/2025,Exeter,14.4,4.3
1385,CUST-0328,Drone,storage  ,$637.69,4,2025-08-19,Swansea,15.0,2.0
1386,CUST-0166,Scanner,STORAGE,1180.02,2,2025-10-10,Southampton,,2.7
1387,CUST-0150,Surge Protector,ELECTRONICS,1233.12,6,2025-04-03,Newcastle,8.2,
1388,CUST-0196,External HDD,Electronics,491.55,9,04-08-2025,Edinburgh,,2.7
1389,CUST-0191,Shredder,STORAGE,$1631.97,9,02/01/2024,Stoke,21.6,2.8
1390,CUST-0363,Smartwatch,Storage,1953.39,8,12-29-2024,Belfast,23.1,1.3
1391,CUST-0390,Splitter,ELECTRONICS,1979.7,3,29/09/2025,Stoke,13.9,2.6
1392,CUST-0195,KVM Switch,STORAGE,1508.16,3,2024-07-23,Cardiff,21.4,
1393,CUST-0187,Stylus,Accessories,1281.54,2,12-02-2024,Leeds,22.1,4.7
1394,CUST-0177,Router,storage  ,157.21,5,04-16-2025,Brighton,,2.7
1395,CUST-0387,Speaker,Peripherals,723.14,4,2025-10-31,Belfast,29.0,2.7
1396,CUST-0219,Router,Peripherals,237.71,7,10-01-2024,York,24.6,3.8
1397,CUST-0401,SSD Drive,Accessories,2409.74,4,19/07/2025,Aberdeen,6.1,4.8
1398,CUST-0499,UPS, Audio,342.02,9,07-26-2025,Oxford,5.6,2.1
1399,CUST-0264,Adapter,Storage,$383.68,2,26/06/2024,Cardiff,3.8,2.8
1400,CUST-0281,UPS,peripherals  ,2224.49,6,07-21-2024,Nottingham,,4.2
1401,CUST-0497,USB Hub,Storage,2360.1,7,04-06-2025,London,22.4,3.4
1402,CUST-0322,Microphone,Electronics,1915.74,4,20/02/2025,Manchester,,1.4
1403,CUST-0410,NAS,Audio,18.49,6,01-18-2025,,23.5,3.5
1404,CUST-0106,Scanner, Office,8.36,7,18/11/2025,Aberdeen,22.4,1.7
1405,CUST-0429,Tablet,Gaming,948.36,4,05-08-2025,Cardiff,18.1,3.0
1406,CUST-0362,Ethernet Cable,,362.77,8,2025-12-18,Edinburgh,20.6,3.1
1407,CUST-0260,Ethernet Cable,Storage,50.87,9,09-10-2025,Brighton,0.6,4.5
1408,CUST-0250,Switch,Networking,1162.85,1,02/05/2024,York,9.4,2.8
1409,CUST-0184,Chair Mat,Electronics,2357.94,7,05-13-2024,Edinburgh,19.1,
1410,CUST-0246,Ethernet Cable,ACCESSORIES,812.93,9,2025-07-15,Liverpool,0.3,1.9
1411,CUST-0211,Laptop Stand,Office,1654.55,5,08-29-2025,Cambridge,1.0,
1412,CUST-0480,Fan,ACCESSORIES,1632.33,2,19/07/2025,York,25.6,
1413,CUST-0135,Speaker,peripherals  ,631.44,6,08-22-2024,,20.5,2.7
1414,CUST-0384,Stylus,Electronics,1627.81,7,06-12-2024,Stoke,8.0,1.7
1415,CUST-0287,Mouse,storage  ,534.77,2,08-03-2024,Sheffield,20.6,
1416,CUST-0181,Fan,STORAGE,309.41,2,2025-07-22,Stoke,23.8,
1417,CUST-0101,Router,ELECTRONICS,1754.95,1,03-30-2024,Swansea,,
1418,CUST-0484,Cable Pack,Gaming,288.03,4,2025-07-10,Belfast,1.1,2.4
1419,CUST-0402,Mouse Pad,Office,2492.29,7,06-16-2025,Nottingham,28.0,4.4
1420,CUST-0296,Printer,ACCESSORIES,462.71,9,16/06/2025,Sheffield,10.4,3.2
1421,CUST-0110,Cable Pack,,1487.38,3,06-19-2024,Plymouth,3.2,3.9
1422,CUST-0333,Microphone,Office,1031.38,7,16/09/2025,Belfast,14.8,4.6
1423,CUST-0485,Desk Lamp,Networking,320.33,7,08-19-2024,Bath,23.1,4.6
1424,CUST-0294,NAS,Networking,74.47,7,08/03/2024,Cambridge,6.6,2.3
1425,CUST-0218,Speaker,STORAGE,1558.72,2,2024-01-28,Leeds,8.1,4.8
1426,CUST-0495,Ethernet Cable,peripherals  ,2017.86,6,09-19-2025,Derby,7.3,1.1
1427,CUST-0119,Switch,Networking,$2105.83,2,11-23-2025,Aberdeen,29.8,2.5
1428,CUST-0360,Tripod,Electronics,1209.37,6,09-11-2025,,,4.6
1429,CUST-0392,Projector,Gaming,1944.75,3,08-08-2025,Glasgow,17.3,2.1
1430,CUST-0355,Keyboard,storage  ,1683.75,2,07-02-2024,,27.8,2.1
1431,CUST-0321,Docking Station,,1812.02,6,05-08-2024,Derby,4.4,2.2
1432,CUST-0492,Microphone,Electronics,1234.03,2,15/05/2025,Sheffield,29.1,3.4
1433,CUST-0325,Fan,Peripherals,1585.36,5,04-23-2025,Swansea,28.4,2.8
1434,CUST-0152,Surge Protector, Audio,2014.79,2,2025-05-06,Birmingham,26.5,3.9
1435,CUST-0454,External HDD,ELECTRONICS,997.72,3,10-04-2025,Stoke,6.4,4.6
1436,CUST-0441,NAS,networking  ,2015.92,3,2025-04-11,Bristol,19.0,3.7
1437,CUST-0463,KVM Switch,ELECTRONICS,1482.08,6,2025-08-23,Exeter,22.8,1.8
1438,CUST-0379,Chair Mat,Networking,$418.92,6,2024-04-09,Manchester,29.6,4.7
1439,CUST-0180,Tripod,Peripherals,66.59,3,2025-01-22,Cambridge,5.4,2.1
1440,CUST-0301,KVM Switch,Storage,910.07,3,20/02/2025,Cardiff,,1.6
1441,CUST-0257,SSD Drive,Storage,$1369.01,1,06-24-2024,Nottingham,10.2,1.4
1442,CUST-0219,Hub,storage  ,2100.35,7,2025-04-15,Edinburgh,5.3,3.3
1443,CUST-0158,Phone Case,Networking,323.08,8,08-20-2024,Belfast,12.6,1.5
1444,CUST-0314,SSD Drive,,2001.51,2,2025-03-27,Cardiff,23.8,1.6
1445,CUST-0227,Laptop,Electronics,2158.21,4,08-16-2024,Reading,13.9,2.2
1446,CUST-0323,NAS,Networking,380.97,7,31/07/2024,Exeter,16.1,2.1
1447,CUST-0308,Headphones,Audio,2129.73,8,10/02/2024,,29.9,3.4
1448,CUST-0469,Keyboard, Office,2478.68,1,14/08/2024,Glasgow,12.0,4.3
1449,CUST-0214,Laptop,Office,1818.46,4,08-22-2025,Sheffield,18.5,4.0
1450,CUST-0308,Monitor,storage  ,1963.0,6,06-24-2025,London,11.0,2.0
1451,CUST-0113,Adapter, Office,2486.07,3,2025-03-26,Sheffield,11.8,2.0
1452,CUST-0108,Drone,ELECTRONICS,1515.68,5,01/03/2024,Exeter,,4.9
1453,CUST-0139,Scanner,Storage,773.18,9,26/05/2024,Liverpool,28.1,
1454,CUST-0336,Hub, Audio,2094.64,3,2024-11-29,York,,4.5
1455,CUST-0380,VR Headset, Office,1538.14,5,2024-05-21,York,23.1,1.8
1456,CUST-0458,Switch,Accessories,1455.08,8,28/11/2024,Brighton,2.7,4.8
1457,CUST-0300,Chair Mat,,637.82,6,05-11-2025,York,6.3,2.4
1458,CUST-0345,Graphics Card,networking  ,1892.05,4,02/11/2024,,15.1,2.8
1459,CUST-0377,Router,,208.76,8,2025-02-26,Norwich,0.6,3.8
1460,CUST-0334,UPS,storage  ,"2,311.10",3,2025-11-03,Belfast,,3.4
1461,CUST-0103,External HDD,ELECTRONICS,817.93,3,20/11/2024,,15.5,2.3
1462,CUST-0253,Mouse Pad,,323.8,4,11-01-2025,Cambridge,0.4,3.2
1463,CUST-0128,Mouse Pad,Office,1108.7,9,21/04/2024,Swansea,,3.9
1464,CUST-0208,Mouse,ELECTRONICS,110.96,5,17/12/2025,Nottingham,15.4,
1465,CUST-0197,Splitter,peripherals  ,1713.14,8,16/04/2025,Swansea,17.2,1.0
1466,CUST-0314,Label Maker,Accessories,2257.25,6,07-06-2025,Cambridge,,2.8
1467,CUST-0392,Speaker,Networking,"2,093.97",3,08-11-2025,Birmingham,-10.0,1.5
1468,CUST-0174,RAM Module,peripherals  ,322.79,8,29/11/2025,Swansea,12.4,3.7
1469,CUST-0425,Camera,Peripherals,320.05,9,17/07/2025,Derby,27.9,1.9
1470,CUST-0245,Ethernet Cable, Audio,2034.52,8,03-08-2025,Norwich,23.5,2.7
1471,CUST-0227,Hub,,"2,311.01",4,2025-08-21,,6.0,1.8
1472,CUST-0440,Wrist Rest, Office,1154.37,6,2024-09-04,Norwich,3.9,3.2
1473,CUST-0141,Smartwatch,ELECTRONICS,1249.93,1,04-29-2024,Dundee,20.3,1.5
1474,CUST-0455,Screen Protector,ELECTRONICS,799.06,4,07-26-2025,Coventry,16.8,1.1
1475,CUST-0140,Charger,Audio,"2,236.19",8,03/12/2025,Swansea,23.7,1.2
1476,CUST-0133,Charger,STORAGE,1614.03,1,2025-05-07,Sheffield,22.2,4.8
1477,CUST-0116,VR Headset,Audio,724.19,3,24/10/2025,Coventry,18.8,1.6
1478,CUST-0264,Power Bank,Gaming,750.46,1,2025-08-30,Bath,29.6,3.8
1479,CUST-0252,Tablet,Audio,2228.54,9,2024-04-06,Edinburgh,,1.3
1480,CUST-0477,Phone Case,Electronics,$39.02,2,2024-04-22,Dundee,3.4,
1481,CUST-0175,Printer,Peripherals,810.2,9,03-31-2025,Reading,24.8,3.0
1482,CUST-0186,Webcam,peripherals  ,1388.12,4,11/05/2024,Aberdeen,7.6,2.9
1483,CUST-0216,Docking Station,Office,374.8,2,2024-04-30,Bristol,23.3,
1484,CUST-0461,Tripod,peripherals  ,234.79,4,26/04/2025,Cardiff,28.7,4.8
1485,CUST-0441,Monitor,peripherals  ,2039.11,6,08/02/2024,Southampton,20.9,4.1
1486,CUST-0126,KVM Switch,Accessories,2236.54,7,26/05/2025,Glasgow,17.9,3.4
1487,CUST-0412,Monitor,ELECTRONICS,2059.9,3,2024-06-09,,13.8,2.8
1488,CUST-0386,Power Bank,Gaming,2247.48,3,2024-07-18,Plymouth,10.9,2.4
1489,CUST-0233,Graphics Card,Gaming,1385.01,8,11-15-2025,York,10.6,4.8
1490,CUST-0318,Desk Lamp,Office,2031.58,5,09-04-2024,Plymouth,19.1,3.4
1491,CUST-0267,Drone,Peripherals,963.19,4,08-05-2024,Brighton,22.5,3.3
1492,CUST-0197,Wrist Rest,Accessories,1667.34,7,22/03/2024,Aberdeen,20.4,1.9
1493,CUST-0367,Tripod,Storage,2472.14,7,14/05/2025,Sheffield,6.0,1.2
1494,CUST-0336,Memory Card,storage  ,568.19,9,2024-01-12,,14.8,4.8
1495,CUST-0408,Router,,977.8,9,10-04-2025,,23.7,2.3
1496,CUST-0493,Adapter,storage  ,1202.72,5,2024-08-05,,14.3,2.8
1497,CUST-0272,External HDD,storage  ,349.35,8,04-15-2024,Edinburgh,16.1,1.5
1498,CUST-0289,Router,Networking,207.19,1,11/06/2025,Leicester,-10.0,4.3
1499,CUST-0221,Graphics Card,storage  ,2075.16,9,21/01/2025,Reading,19.8,1.1
1500,CUST-0145,Memory Card,Gaming,2442.1,8,25/04/2025,Reading,12.3,4.3
1069,CUST-0233,Router,peripherals  ,739.2,3,07-13-2025,Swansea,,2.2
517,CUST-0146,External HDD, Audio,2182.23,3,09/10/2024,Leicester,19.7,4.7
111,CUST-0162,External HDD,ACCESSORIES,2487.48,7,07/06/2024,London,,1.2
1385,CUST-0328,Drone,storage  ,$637.69,4,2025-08-19,Swansea,15.0,2.0
1352,CUST-0293,Router,networking  ,357.06,8,2024-03-05,Reading,9.4,4.2
953,CUST-0146,KVM Switch,Accessories,1474.39,6,30/11/2025,Coventry,2.6,3.8
1091,CUST-0146,Mouse Pad,Networking,$296.72,6,28/09/2025,Exeter,16.5,
832,CUST-0182,UPS,Storage,544.49,5,03-23-2025,Birmingham,,4.5
1034,CUST-0419,VR Headset,Networking,1268.29,4,04-26-2025,Cardiff,8.5,1.3
421,CUST-0272,Keyboard,Storage,1815.69,1,04-10-2025,Belfast,,2.0
1496,CUST-0493,Adapter,storage  ,1202.72,5,2024-08-05,,14.3,2.8
238,CUST-0271,Tripod,,1096.52,8,11-06-2024,Plymouth,13.4,3.0
599,CUST-0326,NAS,Peripherals,2204.5,2,10-12-2025,Cardiff,29.4,4.4
1456,CUST-0458,Switch,Accessories,1455.08,8,28/11/2024,Brighton,2.7,4.8
187,CUST-0447,Smartwatch,STORAGE,2391.02,4,05-09-2025,Coventry,,2.0
1109,CUST-0271,KVM Switch,Audio,1403.65,4,2025-07-11,Norwich,21.5,
1037,CUST-0464,SSD Drive,peripherals  ,852.73,2,10/11/2025,Cardiff,24.2,4.0
1060,CUST-0328,Microphone,Office,1124.7,7,10-15-2025,Birmingham,28.5,4.4
630,CUST-0495,Hub, Audio,$2356.65,6,09/09/2024,Belfast,7.9,3.0
